Fecha,Dia,ID_Dia,Sistema,ID_Sistema,Cantidades,ID_Cantidades,Base,ID_Base,Volumen
23/06/2024,sunday,7,Uruapan,1,Distribucion transporte,3,Cana,6,0
23/06/2024,sunday,7,Uruapan,1,Incumplimientos,4,Firme,1,0
23/06/2024,sunday,7,Uruapan,1,Incumplimientos,4,Flexible,2,0
24/06/2024,monday,1,Morelia,2,Historico,1,Firme,1,3677.09
24/06/2024,monday,1,Morelia,2,Historico,1,Flexible,2,750.3424635
24/06/2024,monday,1,Morelia,2,Historico,1,Volumetrica,3,338
24/06/2024,monday,1,Morelia,2,Historico,1,Nominacion,4,4765.432464
24/06/2024,monday,1,Morelia,2,Historico,1,Medicion real,5,4044.30197
24/06/2024,monday,1,Morelia,2,Distribucion consumo,2,Firme,1,3677.09
24/06/2024,monday,1,Morelia,2,Distribucion consumo,2,Flexible,2,367.21197
24/06/2024,monday,1,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
24/06/2024,monday,1,Morelia,2,Distribucion consumo,2,Cana,6,0
24/06/2024,monday,1,Morelia,2,Distribucion transporte,3,Firme,1,3677.09
24/06/2024,monday,1,Morelia,2,Distribucion transporte,3,Flexible,2,0
24/06/2024,monday,1,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
24/06/2024,monday,1,Morelia,2,Distribucion transporte,3,Interrumpible,7,367.21197
24/06/2024,monday,1,Morelia,2,Distribucion transporte,3,Cana,6,0
24/06/2024,monday,1,Morelia,2,Incumplimientos,4,Firme,1,0
24/06/2024,monday,1,Morelia,2,Incumplimientos,4,Flexible,2,383.1304935
24/06/2024,monday,1,Uruapan,1,Historico,1,Firme,1,2853.016
24/06/2024,monday,1,Uruapan,1,Historico,1,Flexible,2,745.1617103
24/06/2024,monday,1,Uruapan,1,Historico,1,Volumetrica,3,192
24/06/2024,monday,1,Uruapan,1,Historico,1,Nominacion,4,3790.17771
24/06/2024,monday,1,Uruapan,1,Historico,1,Medicion real,5,3338.06301
24/06/2024,monday,1,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
24/06/2024,monday,1,Uruapan,1,Distribucion consumo,2,Flexible,2,485.04701
24/06/2024,monday,1,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
24/06/2024,monday,1,Uruapan,1,Distribucion consumo,2,Cana,6,0
24/06/2024,monday,1,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
24/06/2024,monday,1,Uruapan,1,Distribucion transporte,3,Flexible,2,0
24/06/2024,monday,1,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
24/06/2024,monday,1,Uruapan,1,Distribucion transporte,3,Interrumpible,7,485.04701
24/06/2024,monday,1,Uruapan,1,Distribucion transporte,3,Cana,6,0
24/06/2024,monday,1,Uruapan,1,Incumplimientos,4,Firme,1,0
24/06/2024,monday,1,Uruapan,1,Incumplimientos,4,Flexible,2,260.1147003
25/06/2024,tuesday,2,Morelia,2,Historico,1,Firme,1,3677.09
25/06/2024,tuesday,2,Morelia,2,Historico,1,Flexible,2,750.3424635
25/06/2024,tuesday,2,Morelia,2,Historico,1,Volumetrica,3,338
25/06/2024,tuesday,2,Morelia,2,Historico,1,Nominacion,4,4765.432464
25/06/2024,tuesday,2,Morelia,2,Historico,1,Medicion real,5,4341.31354
25/06/2024,tuesday,2,Morelia,2,Distribucion consumo,2,Firme,1,3677.09
25/06/2024,tuesday,2,Morelia,2,Distribucion consumo,2,Flexible,2,664.22354
25/06/2024,tuesday,2,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
25/06/2024,tuesday,2,Morelia,2,Distribucion consumo,2,Cana,6,0
25/06/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Firme,1,3677.09
25/06/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Flexible,2,0
25/06/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
25/06/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Interrumpible,7,664.22354
25/06/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Cana,6,0
25/06/2024,tuesday,2,Morelia,2,Incumplimientos,4,Firme,1,0
25/06/2024,tuesday,2,Morelia,2,Incumplimientos,4,Flexible,2,86.11892353
25/06/2024,tuesday,2,Uruapan,1,Historico,1,Firme,1,2853.016
25/06/2024,tuesday,2,Uruapan,1,Historico,1,Flexible,2,745.1617103
25/06/2024,tuesday,2,Uruapan,1,Historico,1,Volumetrica,3,192
25/06/2024,tuesday,2,Uruapan,1,Historico,1,Nominacion,4,3790.17771
25/06/2024,tuesday,2,Uruapan,1,Historico,1,Medicion real,5,3299.53181
25/06/2024,tuesday,2,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
25/06/2024,tuesday,2,Uruapan,1,Distribucion consumo,2,Flexible,2,446.51581
25/06/2024,tuesday,2,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
25/06/2024,tuesday,2,Uruapan,1,Distribucion consumo,2,Cana,6,0
25/06/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
25/06/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Flexible,2,0
25/06/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
25/06/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Interrumpible,7,446.51581
25/06/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Cana,6,0
25/06/2024,tuesday,2,Uruapan,1,Incumplimientos,4,Firme,1,0
25/06/2024,tuesday,2,Uruapan,1,Incumplimientos,4,Flexible,2,298.6459003
26/06/2024,wednesday,3,Morelia,2,Historico,1,Firme,1,3677.09
26/06/2024,wednesday,3,Morelia,2,Historico,1,Flexible,2,750.3424635
26/06/2024,wednesday,3,Morelia,2,Historico,1,Volumetrica,3,338
26/06/2024,wednesday,3,Morelia,2,Historico,1,Nominacion,4,4765.432464
26/06/2024,wednesday,3,Morelia,2,Historico,1,Medicion real,5,4042.51475
26/06/2024,wednesday,3,Morelia,2,Distribucion consumo,2,Firme,1,3677.09
26/06/2024,wednesday,3,Morelia,2,Distribucion consumo,2,Flexible,2,365.42475
26/06/2024,wednesday,3,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
26/06/2024,wednesday,3,Morelia,2,Distribucion consumo,2,Cana,6,0
26/06/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Firme,1,3677.09
26/06/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Flexible,2,0
26/06/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
26/06/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Interrumpible,7,365.42475
26/06/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Cana,6,0
26/06/2024,wednesday,3,Morelia,2,Incumplimientos,4,Firme,1,0
26/06/2024,wednesday,3,Morelia,2,Incumplimientos,4,Flexible,2,384.9177135
26/06/2024,wednesday,3,Uruapan,1,Historico,1,Firme,1,2853.016
26/06/2024,wednesday,3,Uruapan,1,Historico,1,Flexible,2,745.1617103
26/06/2024,wednesday,3,Uruapan,1,Historico,1,Volumetrica,3,192
26/06/2024,wednesday,3,Uruapan,1,Historico,1,Nominacion,4,3790.17771
26/06/2024,wednesday,3,Uruapan,1,Historico,1,Medicion real,5,3289.27937
26/06/2024,wednesday,3,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
26/06/2024,wednesday,3,Uruapan,1,Distribucion consumo,2,Flexible,2,436.26337
26/06/2024,wednesday,3,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
26/06/2024,wednesday,3,Uruapan,1,Distribucion consumo,2,Cana,6,0
26/06/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
26/06/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Flexible,2,0
26/06/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
26/06/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Interrumpible,7,436.26337
26/06/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Cana,6,0
26/06/2024,wednesday,3,Uruapan,1,Incumplimientos,4,Firme,1,0
26/06/2024,wednesday,3,Uruapan,1,Incumplimientos,4,Flexible,2,308.8983403
27/06/2024,thursday,4,Morelia,2,Historico,1,Firme,1,3677.09
27/06/2024,thursday,4,Morelia,2,Historico,1,Flexible,2,750.3424635
27/06/2024,thursday,4,Morelia,2,Historico,1,Volumetrica,3,338
27/06/2024,thursday,4,Morelia,2,Historico,1,Nominacion,4,4765.432464
27/06/2024,thursday,4,Morelia,2,Historico,1,Medicion real,5,3583.38346
27/06/2024,thursday,4,Morelia,2,Distribucion consumo,2,Firme,1,3583.38346
27/06/2024,thursday,4,Morelia,2,Distribucion consumo,2,Flexible,2,0
27/06/2024,thursday,4,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
27/06/2024,thursday,4,Morelia,2,Distribucion consumo,2,Cana,6,0
27/06/2024,thursday,4,Morelia,2,Distribucion transporte,3,Firme,1,3583.38346
27/06/2024,thursday,4,Morelia,2,Distribucion transporte,3,Flexible,2,0
27/06/2024,thursday,4,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
27/06/2024,thursday,4,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
27/06/2024,thursday,4,Morelia,2,Distribucion transporte,3,Cana,6,0
27/06/2024,thursday,4,Morelia,2,Incumplimientos,4,Firme,1,0
27/06/2024,thursday,4,Morelia,2,Incumplimientos,4,Flexible,2,750.3424635
27/06/2024,thursday,4,Uruapan,1,Historico,1,Firme,1,2853.016
27/06/2024,thursday,4,Uruapan,1,Historico,1,Flexible,2,745.1617103
27/06/2024,thursday,4,Uruapan,1,Historico,1,Volumetrica,3,192
27/06/2024,thursday,4,Uruapan,1,Historico,1,Nominacion,4,3790.17771
27/06/2024,thursday,4,Uruapan,1,Historico,1,Medicion real,5,3151.86233
27/06/2024,thursday,4,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
27/06/2024,thursday,4,Uruapan,1,Distribucion consumo,2,Flexible,2,298.84633
27/06/2024,thursday,4,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
27/06/2024,thursday,4,Uruapan,1,Distribucion consumo,2,Cana,6,0
27/06/2024,thursday,4,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
27/06/2024,thursday,4,Uruapan,1,Distribucion transporte,3,Flexible,2,0
27/06/2024,thursday,4,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
27/06/2024,thursday,4,Uruapan,1,Distribucion transporte,3,Interrumpible,7,298.84633
27/06/2024,thursday,4,Uruapan,1,Distribucion transporte,3,Cana,6,0
27/06/2024,thursday,4,Uruapan,1,Incumplimientos,4,Firme,1,0
27/06/2024,thursday,4,Uruapan,1,Incumplimientos,4,Flexible,2,446.3153803
28/06/2024,friday,5,Morelia,2,Historico,1,Firme,1,3677.09
28/06/2024,friday,5,Morelia,2,Historico,1,Flexible,2,750.3424635
28/06/2024,friday,5,Morelia,2,Historico,1,Volumetrica,3,338
28/06/2024,friday,5,Morelia,2,Historico,1,Nominacion,4,4765.432464
28/06/2024,friday,5,Morelia,2,Historico,1,Medicion real,5,3626.31482
28/06/2024,friday,5,Morelia,2,Distribucion consumo,2,Firme,1,3626.31482
28/06/2024,friday,5,Morelia,2,Distribucion consumo,2,Flexible,2,0
28/06/2024,friday,5,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
28/06/2024,friday,5,Morelia,2,Distribucion consumo,2,Cana,6,0
28/06/2024,friday,5,Morelia,2,Distribucion transporte,3,Firme,1,3626.31482
28/06/2024,friday,5,Morelia,2,Distribucion transporte,3,Flexible,2,0
28/06/2024,friday,5,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
28/06/2024,friday,5,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
28/06/2024,friday,5,Morelia,2,Distribucion transporte,3,Cana,6,0
28/06/2024,friday,5,Morelia,2,Incumplimientos,4,Firme,1,0
28/06/2024,friday,5,Morelia,2,Incumplimientos,4,Flexible,2,750.3424635
28/06/2024,friday,5,Uruapan,1,Historico,1,Firme,1,2853.016
28/06/2024,friday,5,Uruapan,1,Historico,1,Flexible,2,745.1617103
28/06/2024,friday,5,Uruapan,1,Historico,1,Volumetrica,3,192
28/06/2024,friday,5,Uruapan,1,Historico,1,Nominacion,4,3790.17771
28/06/2024,friday,5,Uruapan,1,Historico,1,Medicion real,5,3085.30529
28/06/2024,friday,5,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
28/06/2024,friday,5,Uruapan,1,Distribucion consumo,2,Flexible,2,232.28929
28/06/2024,friday,5,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
28/06/2024,friday,5,Uruapan,1,Distribucion consumo,2,Cana,6,0
28/06/2024,friday,5,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
28/06/2024,friday,5,Uruapan,1,Distribucion transporte,3,Flexible,2,0
28/06/2024,friday,5,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
28/06/2024,friday,5,Uruapan,1,Distribucion transporte,3,Interrumpible,7,232.28929
28/06/2024,friday,5,Uruapan,1,Distribucion transporte,3,Cana,6,0
28/06/2024,friday,5,Uruapan,1,Incumplimientos,4,Firme,1,0
28/06/2024,friday,5,Uruapan,1,Incumplimientos,4,Flexible,2,512.8724203
29/06/2024,saturday,6,Morelia,2,Historico,1,Firme,1,3677.09
29/06/2024,saturday,6,Morelia,2,Historico,1,Flexible,2,694.6659302
29/06/2024,saturday,6,Morelia,2,Historico,1,Volumetrica,3,338
29/06/2024,saturday,6,Morelia,2,Historico,1,Nominacion,4,4709.75593
29/06/2024,saturday,6,Morelia,2,Historico,1,Medicion real,5,3608.72627
29/06/2024,saturday,6,Morelia,2,Distribucion consumo,2,Firme,1,3608.72627
29/06/2024,saturday,6,Morelia,2,Distribucion consumo,2,Flexible,2,0
29/06/2024,saturday,6,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
29/06/2024,saturday,6,Morelia,2,Distribucion consumo,2,Cana,6,0
29/06/2024,saturday,6,Morelia,2,Distribucion transporte,3,Firme,1,3608.72627
29/06/2024,saturday,6,Morelia,2,Distribucion transporte,3,Flexible,2,0
29/06/2024,saturday,6,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
29/06/2024,saturday,6,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
29/06/2024,saturday,6,Morelia,2,Distribucion transporte,3,Cana,6,0
29/06/2024,saturday,6,Morelia,2,Incumplimientos,4,Firme,1,0
29/06/2024,saturday,6,Morelia,2,Incumplimientos,4,Flexible,2,694.6659302
29/06/2024,saturday,6,Uruapan,1,Historico,1,Firme,1,2853.016
29/06/2024,saturday,6,Uruapan,1,Historico,1,Flexible,2,630.8381922
29/06/2024,saturday,6,Uruapan,1,Historico,1,Volumetrica,3,192
29/06/2024,saturday,6,Uruapan,1,Historico,1,Nominacion,4,3675.854192
29/06/2024,saturday,6,Uruapan,1,Historico,1,Medicion real,5,3107.24021
29/06/2024,saturday,6,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
29/06/2024,saturday,6,Uruapan,1,Distribucion consumo,2,Flexible,2,254.22421
29/06/2024,saturday,6,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
29/06/2024,saturday,6,Uruapan,1,Distribucion consumo,2,Cana,6,0
29/06/2024,saturday,6,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
29/06/2024,saturday,6,Uruapan,1,Distribucion transporte,3,Flexible,2,0
29/06/2024,saturday,6,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
29/06/2024,saturday,6,Uruapan,1,Distribucion transporte,3,Interrumpible,7,254.22421
29/06/2024,saturday,6,Uruapan,1,Distribucion transporte,3,Cana,6,0
29/06/2024,saturday,6,Uruapan,1,Incumplimientos,4,Firme,1,0
29/06/2024,saturday,6,Uruapan,1,Incumplimientos,4,Flexible,2,376.6139822
30/06/2024,sunday,7,Morelia,2,Historico,1,Firme,1,3677.09
30/06/2024,sunday,7,Morelia,2,Historico,1,Flexible,2,318.3505785
30/06/2024,sunday,7,Morelia,2,Historico,1,Volumetrica,3,338
30/06/2024,sunday,7,Morelia,2,Historico,1,Nominacion,4,4333.440578
30/06/2024,sunday,7,Morelia,2,Historico,1,Medicion real,5,3456.34679
30/06/2024,sunday,7,Morelia,2,Distribucion consumo,2,Firme,1,3456.34679
30/06/2024,sunday,7,Morelia,2,Distribucion consumo,2,Flexible,2,0
30/06/2024,sunday,7,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
30/06/2024,sunday,7,Morelia,2,Distribucion consumo,2,Cana,6,0
30/06/2024,sunday,7,Morelia,2,Distribucion transporte,3,Firme,1,3456.34679
30/06/2024,sunday,7,Morelia,2,Distribucion transporte,3,Flexible,2,0
30/06/2024,sunday,7,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
30/06/2024,sunday,7,Morelia,2,Distribucion transporte,3,Interrumpible,7,0
30/06/2024,sunday,7,Morelia,2,Distribucion transporte,3,Cana,6,0
30/06/2024,sunday,7,Morelia,2,Incumplimientos,4,Firme,1,0
30/06/2024,sunday,7,Morelia,2,Incumplimientos,4,Flexible,2,318.3505785
30/06/2024,sunday,7,Uruapan,1,Historico,1,Firme,1,2853.016
30/06/2024,sunday,7,Uruapan,1,Historico,1,Flexible,2,206.6342279
30/06/2024,sunday,7,Uruapan,1,Historico,1,Volumetrica,3,192
30/06/2024,sunday,7,Uruapan,1,Historico,1,Nominacion,4,3251.650228
30/06/2024,sunday,7,Uruapan,1,Historico,1,Medicion real,5,2897.40664
30/06/2024,sunday,7,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
30/06/2024,sunday,7,Uruapan,1,Distribucion consumo,2,Flexible,2,44.39064
30/06/2024,sunday,7,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
30/06/2024,sunday,7,Uruapan,1,Distribucion consumo,2,Cana,6,0
30/06/2024,sunday,7,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
30/06/2024,sunday,7,Uruapan,1,Distribucion transporte,3,Flexible,2,0
30/06/2024,sunday,7,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
30/06/2024,sunday,7,Uruapan,1,Distribucion transporte,3,Interrumpible,7,44.39064
30/06/2024,sunday,7,Uruapan,1,Distribucion transporte,3,Cana,6,0
30/06/2024,sunday,7,Uruapan,1,Incumplimientos,4,Firme,1,0
30/06/2024,sunday,7,Uruapan,1,Incumplimientos,4,Flexible,2,162.2435879
01/07/2024,monday,1,Morelia,2,Historico,1,Firme,1,3677.09
01/07/2024,monday,1,Morelia,2,Historico,1,Flexible,2,493.3476682
01/07/2024,monday,1,Morelia,2,Historico,1,Volumetrica,3,384.6
01/07/2024,monday,1,Morelia,2,Historico,1,Nominacion,4,4555.037668
01/07/2024,monday,1,Morelia,2,Historico,1,Medicion real,5,4070.22747
01/07/2024,monday,1,Morelia,2,Distribucion consumo,2,Firme,1,3677.09
01/07/2024,monday,1,Morelia,2,Distribucion consumo,2,Flexible,2,393.13747
01/07/2024,monday,1,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
01/07/2024,monday,1,Morelia,2,Distribucion consumo,2,Cana,6,0
01/07/2024,monday,1,Morelia,2,Distribucion transporte,3,Firme,1,3677.09
01/07/2024,monday,1,Morelia,2,Distribucion transporte,3,Flexible,2,0
01/07/2024,monday,1,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
01/07/2024,monday,1,Morelia,2,Distribucion transporte,3,Interrumpible,7,393.13747
01/07/2024,monday,1,Morelia,2,Distribucion transporte,3,Cana,6,0
01/07/2024,monday,1,Morelia,2,Incumplimientos,4,Firme,1,0
01/07/2024,monday,1,Morelia,2,Incumplimientos,4,Flexible,2,100.2101982
01/07/2024,monday,1,Uruapan,1,Historico,1,Firme,1,2853.016
01/07/2024,monday,1,Uruapan,1,Historico,1,Flexible,2,694.6356022
01/07/2024,monday,1,Uruapan,1,Historico,1,Volumetrica,3,207
01/07/2024,monday,1,Uruapan,1,Historico,1,Nominacion,4,3754.651602
01/07/2024,monday,1,Uruapan,1,Historico,1,Medicion real,5,3286.96296
01/07/2024,monday,1,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
01/07/2024,monday,1,Uruapan,1,Distribucion consumo,2,Flexible,2,433.94696
01/07/2024,monday,1,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
01/07/2024,monday,1,Uruapan,1,Distribucion consumo,2,Cana,6,0
01/07/2024,monday,1,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
01/07/2024,monday,1,Uruapan,1,Distribucion transporte,3,Flexible,2,0
01/07/2024,monday,1,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
01/07/2024,monday,1,Uruapan,1,Distribucion transporte,3,Interrumpible,7,433.94696
01/07/2024,monday,1,Uruapan,1,Distribucion transporte,3,Cana,6,0
01/07/2024,monday,1,Uruapan,1,Incumplimientos,4,Firme,1,0
01/07/2024,monday,1,Uruapan,1,Incumplimientos,4,Flexible,2,260.6886422
02/07/2024,tuesday,2,Morelia,2,Historico,1,Firme,1,3677.09
02/07/2024,tuesday,2,Morelia,2,Historico,1,Flexible,2,681.4441411
02/07/2024,tuesday,2,Morelia,2,Historico,1,Volumetrica,3,384.6
02/07/2024,tuesday,2,Morelia,2,Historico,1,Nominacion,4,4743.134141
02/07/2024,tuesday,2,Morelia,2,Historico,1,Medicion real,5,4055.97626
02/07/2024,tuesday,2,Morelia,2,Distribucion consumo,2,Firme,1,3677.09
02/07/2024,tuesday,2,Morelia,2,Distribucion consumo,2,Flexible,2,378.88626
02/07/2024,tuesday,2,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
02/07/2024,tuesday,2,Morelia,2,Distribucion consumo,2,Cana,6,0
02/07/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Firme,1,3677.09
02/07/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Flexible,2,0
02/07/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
02/07/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Interrumpible,7,378.88626
02/07/2024,tuesday,2,Morelia,2,Distribucion transporte,3,Cana,6,0
02/07/2024,tuesday,2,Morelia,2,Incumplimientos,4,Firme,1,0
02/07/2024,tuesday,2,Morelia,2,Incumplimientos,4,Flexible,2,302.5578811
02/07/2024,tuesday,2,Uruapan,1,Historico,1,Firme,1,2853.016
02/07/2024,tuesday,2,Uruapan,1,Historico,1,Flexible,2,694.6356022
02/07/2024,tuesday,2,Uruapan,1,Historico,1,Volumetrica,3,207
02/07/2024,tuesday,2,Uruapan,1,Historico,1,Nominacion,4,3754.651602
02/07/2024,tuesday,2,Uruapan,1,Historico,1,Medicion real,5,3291.13974
02/07/2024,tuesday,2,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
02/07/2024,tuesday,2,Uruapan,1,Distribucion consumo,2,Flexible,2,438.12374
02/07/2024,tuesday,2,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
02/07/2024,tuesday,2,Uruapan,1,Distribucion consumo,2,Cana,6,0
02/07/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
02/07/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Flexible,2,0
02/07/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
02/07/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Interrumpible,7,438.12374
02/07/2024,tuesday,2,Uruapan,1,Distribucion transporte,3,Cana,6,0
02/07/2024,tuesday,2,Uruapan,1,Incumplimientos,4,Firme,1,0
02/07/2024,tuesday,2,Uruapan,1,Incumplimientos,4,Flexible,2,256.5118622
03/07/2024,wednesday,3,Morelia,2,Historico,1,Firme,1,3677.09
03/07/2024,wednesday,3,Morelia,2,Historico,1,Flexible,2,681.4441411
03/07/2024,wednesday,3,Morelia,2,Historico,1,Volumetrica,3,384.6
03/07/2024,wednesday,3,Morelia,2,Historico,1,Nominacion,4,4743.134141
03/07/2024,wednesday,3,Morelia,2,Historico,1,Medicion real,5,4147.33393
03/07/2024,wednesday,3,Morelia,2,Distribucion consumo,2,Firme,1,3677.09
03/07/2024,wednesday,3,Morelia,2,Distribucion consumo,2,Flexible,2,470.24393
03/07/2024,wednesday,3,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
03/07/2024,wednesday,3,Morelia,2,Distribucion consumo,2,Cana,6,0
03/07/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Firme,1,3677.09
03/07/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Flexible,2,0
03/07/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
03/07/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Interrumpible,7,470.24393
03/07/2024,wednesday,3,Morelia,2,Distribucion transporte,3,Cana,6,0
03/07/2024,wednesday,3,Morelia,2,Incumplimientos,4,Firme,1,0
03/07/2024,wednesday,3,Morelia,2,Incumplimientos,4,Flexible,2,211.2002111
03/07/2024,wednesday,3,Uruapan,1,Historico,1,Firme,1,2853.016
03/07/2024,wednesday,3,Uruapan,1,Historico,1,Flexible,2,694.6356022
03/07/2024,wednesday,3,Uruapan,1,Historico,1,Volumetrica,3,207
03/07/2024,wednesday,3,Uruapan,1,Historico,1,Nominacion,4,3754.651602
03/07/2024,wednesday,3,Uruapan,1,Historico,1,Medicion real,5,3224.49386
03/07/2024,wednesday,3,Uruapan,1,Distribucion consumo,2,Firme,1,2853.016
03/07/2024,wednesday,3,Uruapan,1,Distribucion consumo,2,Flexible,2,371.47786
03/07/2024,wednesday,3,Uruapan,1,Distribucion consumo,2,Volumetrica,3,0
03/07/2024,wednesday,3,Uruapan,1,Distribucion consumo,2,Cana,6,0
03/07/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Firme,1,2853.016
03/07/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Flexible,2,0
03/07/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Volumetrica,3,0
03/07/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Interrumpible,7,371.47786
03/07/2024,wednesday,3,Uruapan,1,Distribucion transporte,3,Cana,6,0
03/07/2024,wednesday,3,Uruapan,1,Incumplimientos,4,Firme,1,0
03/07/2024,wednesday,3,Uruapan,1,Incumplimientos,4,Flexible,2,323.1577422
04/07/2024,thursday,4,Morelia,2,Historico,1,Firme,1,3677.09
04/07/2024,thursday,4,Morelia,2,Historico,1,Flexible,2,681.4441411
04/07/2024,thursday,4,Morelia,2,Historico,1,Volumetrica,3,384.6
04/07/2024,thursday,4,Morelia,2,Historico,1,Nominacion,4,4743.134141
04/07/2024,thursday,4,Morelia,2,Historico,1,Medicion real,5,3868.86962
04/07/2024,thursday,4,Morelia,2,Distribucion consumo,2,Firme,1,3677.09
04/07/2024,thursday,4,Morelia,2,Distribucion consumo,2,Flexible,2,191.77962
04/07/2024,thursday,4,Morelia,2,Distribucion consumo,2,Volumetrica,3,0
04/07/2024,thursday,4,Morelia,2,Distribucion consumo,2,Cana,6,0
04/07/2024,thursday,4,Morelia,2,Distribucion transporte,3,Firme,1,3677.09
04/07/2024,thursday,4,Morelia,2,Distribucion transporte,3,Flexible,2,0
04/07/2024,thursday,4,Morelia,2,Distribucion transporte,3,Volumetrica,3,0
04/07/2024,thursday,4,Morelia,2,Distribucion transporte,3,Interrumpible,7,191.77962
04/07/2024,thursday,4,Morelia,2,Distribucion transporte,3,Cana,6,0
04/07/2024,thursday,4,Morelia,2,Incumplimientos,4,Firme,1,0
04/07/2024,thursday,4,Morelia,2,Incumplimientos,4,Flexible,2,489.6645211
